simulation_id,team,points,rank
32,St. Pius X (Kansas City),3,39.0
33,St. Pius X (Kansas City),1,44.0
34,St. Pius X (Kansas City),2,39.0
35,St. Pius X (Kansas City),3,37.0
36,St. Pius X (Kansas City),2,40.0
37,St. Pius X (Kansas City),3,36.0
38,St. Pius X (Kansas City),3,36.0
39,St. Pius X (Kansas City),4,37.0
40,St. Pius X (Kansas City),3,37.0
41,St. Pius X (Kansas City),2,40.0
42,St. Pius X (Kansas City),3,41.0
43,St. Pius X (Kansas City),3,37.0
44,St. Pius X (Kansas City),4,37.0
45,St. Pius X (Kansas City),2,38.0
46,St. Pius X (Kansas City),1,42.0
47,St. Pius X (Kansas City),3,38.0
48,St. Pius X (Kansas City),4,36.0
49,St. Pius X (Kansas City),2,40.0
50,St. Pius X (Kansas City),2,39.0
51,St. Pius X (Kansas City),3,37.0
52,St. Pius X (Kansas City),3,36.0
53,St. Pius X (Kansas City),1,42.0
54,St. Pius X (Kansas City),3,38.0
55,St. Pius X (Kansas City),3,37.0
56,St. Pius X (Kansas City),2,41.0
57,St. Pius X (Kansas City),3,37.0
58,St. Pius X (Kansas City),2,41.0
59,St. Pius X (Kansas City),3,38.0
60,St. Pius X (Kansas City),2,40.0
61,St. Pius X (Kansas City),3,38.0
62,St. Pius X (Kansas City),4,36.0
63,St. Pius X (Kansas City),3,38.0
64,St. Pius X (Kansas City),3,38.0
65,St. Pius X (Kansas City),3,38.0
66,St. Pius X (Kansas City),3,37.0
67,St. Pius X (Kansas City),3,39.0
68,St. Pius X (Kansas City),4,36.0
69,St. Pius X (Kansas City),3,37.0
70,St. Pius X (Kansas City),3,37.0
71,St. Pius X (Kansas City),3,36.0
72,St. Pius X (Kansas City),3,40.0
73,St. Pius X (Kansas City),3,39.0
74,St. Pius X (Kansas City),3,38.0
75,St. Pius X (Kansas City),3,36.0
76,St. Pius X (Kansas City),3,37.0
77,St. Pius X (Kansas City),3,36.0
78,St. Pius X (Kansas City),1,43.0
79,St. Pius X (Kansas City),3,37.0
80,St. Pius X (Kansas City),3,37.0
81,St. Pius X (Kansas City),2,41.0
82,St. Pius X (Kansas City),3,36.0
83,St. Pius X (Kansas City),3,38.0
84,St. Pius X (Kansas City),4,36.0
85,St. Pius X (Kansas City),3,37.0
86,St. Pius X (Kansas City),1,43.0
87,St. Pius X (Kansas City),4,37.0
88,St. Pius X (Kansas City),3,38.0
89,St. Pius X (Kansas City),4,36.0
90,St. Pius X (Kansas City),4,37.0
91,St. Pius X (Kansas City),3,38.0
92,St. Pius X (Kansas City),4,36.0
93,St. Pius X (Kansas City),2,39.0
94,St. Pius X (Kansas City),2,39.0
95,St. Pius X (Kansas City),3,37.0
96,St. Pius X (Kansas City),3,39.0
97,St. Pius X (Kansas City),2,41.0
98,St. Pius X (Kansas City),1,43.0
99,St. Pius X (Kansas City),3,38.0
0,St. Teresa's Academy,153,3.0
1,St. Teresa's Academy,136,5.0
2,St. Teresa's Academy,148,3.0
3,St. Teresa's Academy,147,6.0
4,St. Teresa's Academy,135,6.0
5,St. Teresa's Academy,149,4.0
6,St. Teresa's Academy,144,6.0
7,St. Teresa's Academy,159,3.0
8,St. Teresa's Academy,168,2.0
9,St. Teresa's Academy,155,2.0
10,St. Teresa's Academy,175,2.0
11,St. Teresa's Academy,158,3.0
12,St. Teresa's Academy,160,3.0
13,St. Teresa's Academy,137,6.0
14,St. Teresa's Academy,158,2.0
15,St. Teresa's Academy,161,2.0
16,St. Teresa's Academy,158,2.0
17,St. Teresa's Academy,144,6.0
18,St. Teresa's Academy,149,4.0
19,St. Teresa's Academy,149,4.0
20,St. Teresa's Academy,147,4.0
21,St. Teresa's Academy,159,3.0
22,St. Teresa's Academy,149,4.0
23,St. Teresa's Academy,151,3.0
24,St. Teresa's Academy,157,2.0
25,St. Teresa's Academy,126,6.0
26,St. Teresa's Academy,153,2.0
27,St. Teresa's Academy,156,3.0
28,St. Teresa's Academy,158,3.0
29,St. Teresa's Academy,146,6.0
30,St. Teresa's Academy,156,3.0
31,St. Teresa's Academy,160,3.0
32,St. Teresa's Academy,141,5.0
33,St. Teresa's Academy,167,2.0
34,St. Teresa's Academy,150,3.0
35,St. Teresa's Academy,161,3.0
36,St. Teresa's Academy,152,4.0
37,St. Teresa's Academy,152,3.0
38,St. Teresa's Academy,169,2.0
39,St. Teresa's Academy,163,2.0
40,St. Teresa's Academy,145,5.0
41,St. Teresa's Academy,156,2.0
42,St. Teresa's Academy,154,3.0
43,St. Teresa's Academy,167,2.0
44,St. Teresa's Academy,162,2.0
45,St. Teresa's Academy,162,2.0
46,St. Teresa's Academy,161,2.0
47,St. Teresa's Academy,159,3.0
48,St. Teresa's Academy,141,5.0
49,St. Teresa's Academy,158,2.0
50,St. Teresa's Academy,161,2.0
51,St. Teresa's Academy,169,2.0
52,St. Teresa's Academy,159,3.0
53,St. Teresa's Academy,151,3.0
54,St. Teresa's Academy,158,2.0
55,St. Teresa's Academy,150,2.0
56,St. Teresa's Academy,161,2.0
57,St. Teresa's Academy,160,2.0
58,St. Teresa's Academy,162,3.0
59,St. Teresa's Academy,135,5.0
60,St. Teresa's Academy,170,2.0
61,St. Teresa's Academy,165,2.0
62,St. Teresa's Academy,161,2.0
63,St. Teresa's Academy,161,2.0
64,St. Teresa's Academy,156,2.0
65,St. Teresa's Academy,121,6.0
66,St. Teresa's Academy,157,3.0
67,St. Teresa's Academy,146,5.0
68,St. Teresa's Academy,153,4.0
69,St. Teresa's Academy,160,2.0
70,St. Teresa's Academy,151,2.0
71,St. Teresa's Academy,156,2.0
72,St. Teresa's Academy,167,2.0
73,St. Teresa's Academy,152,5.0
74,St. Teresa's Academy,143,5.0
75,St. Teresa's Academy,155,3.0
76,St. Teresa's Academy,146,4.0
77,St. Teresa's Academy,165,2.0
78,St. Teresa's Academy,164,2.0
79,St. Teresa's Academy,152,5.0
80,St. Teresa's Academy,148,5.0
81,St. Teresa's Academy,161,2.0
82,St. Teresa's Academy,148,4.0
83,St. Teresa's Academy,146,4.0
84,St. Teresa's Academy,145,5.0
85,St. Teresa's Academy,154,4.0
86,St. Teresa's Academy,163,2.0
87,St. Teresa's Academy,163,2.0
88,St. Teresa's Academy,153,4.0
89,St. Teresa's Academy,158,2.0
90,St. Teresa's Academy,123,7.0
91,St. Teresa's Academy,159,2.0
92,St. Teresa's Academy,148,3.0
93,St. Teresa's Academy,149,5.0
94,St. Teresa's Academy,155,3.0
95,St. Teresa's Academy,161,3.0
96,St. Teresa's Academy,146,4.0
97,St. Teresa's Academy,161,3.0
98,St. Teresa's Academy,142,6.0
99,St. Teresa's Academy,155,3.0
0,Summit Christian Academy,0,59.0
1,Summit Christian Academy,0,59.0
2,Summit Christian Academy,0,59.0
3,Summit Christian Academy,0,59.0
4,Summit Christian Academy,0,59.0
5,Summit Christian Academy,0,59.0
6,Summit Christian Academy,0,59.0
7,Summit Christian Academy,0,59.0
8,Summit Christian Academy,0,59.0
9,Summit Christian Academy,0,59.0
10,Summit Christian Academy,0,59.0
11,Summit Christian Academy,0,59.0
12,Summit Christian Academy,0,59.0
13,Summit Christian Academy,0,59.0
14,Summit Christian Academy,0,59.0
15,Summit Christian Academy,0,59.0
16,Summit Christian Academy,0,59.0
17,Summit Christian Academy,0,59.0
18,Summit Christian Academy,0,59.0
19,Summit Christian Academy,0,59.0
20,Summit Christian Academy,0,59.0
21,Summit Christian Academy,0,59.0
22,Summit Christian Academy,0,59.0
23,Summit Christian Academy,0,59.0
24,Summit Christian Academy,0,59.0
25,Summit Christian Academy,0,59.0
26,Summit Christian Academy,0,59.0
27,Summit Christian Academy,0,59.0
28,Summit Christian Academy,0,59.0
29,Summit Christian Academy,0,59.0
30,Summit Christian Academy,0,59.0
31,Summit Christian Academy,0,59.0
32,Summit Christian Academy,0,59.0
33,Summit Christian Academy,0,59.0
34,Summit Christian Academy,0,59.0
35,Summit Christian Academy,0,59.0
36,Summit Christian Academy,0,59.0
37,Summit Christian Academy,0,59.0
38,Summit Christian Academy,0,59.0
39,Summit Christian Academy,0,59.0
40,Summit Christian Academy,0,59.0
41,Summit Christian Academy,2,41.0
42,Summit Christian Academy,0,59.0
43,Summit Christian Academy,0,59.0
44,Summit Christian Academy,0,59.0
45,Summit Christian Academy,0,59.0
46,Summit Christian Academy,0,59.0
47,Summit Christian Academy,0,59.0
48,Summit Christian Academy,0,59.0
49,Summit Christian Academy,0,59.0
50,Summit Christian Academy,0,59.0
51,Summit Christian Academy,0,59.0
52,Summit Christian Academy,0,59.0
53,Summit Christian Academy,0,59.0
54,Summit Christian Academy,0,59.0
55,Summit Christian Academy,0,59.0
56,Summit Christian Academy,0,59.0
57,Summit Christian Academy,0,59.0
58,Summit Christian Academy,0,59.0
59,Summit Christian Academy,0,59.0
60,Summit Christian Academy,0,59.0
61,Summit Christian Academy,0,59.0
62,Summit Christian Academy,0,59.0
63,Summit Christian Academy,0,59.0
64,Summit Christian Academy,0,59.0
65,Summit Christian Academy,0,59.0
66,Summit Christian Academy,0,59.0
67,Summit Christian Academy,0,59.0
68,Summit Christian Academy,0,59.0
69,Summit Christian Academy,0,59.0
70,Summit Christian Academy,0,59.0
71,Summit Christian Academy,0,59.0
72,Summit Christian Academy,0,59.0
73,Summit Christian Academy,2,41.0
74,Summit Christian Academy,0,59.0
75,Summit Christian Academy,0,59.0
76,Summit Christian Academy,0,59.0
77,Summit Christian Academy,0,59.0
78,Summit Christian Academy,0,59.0
79,Summit Christian Academy,0,59.0
80,Summit Christian Academy,0,59.0
81,Summit Christian Academy,0,59.0
82,Summit Christian Academy,0,59.0
83,Summit Christian Academy,0,59.0
84,Summit Christian Academy,0,59.0
85,Summit Christian Academy,0,59.0
86,Summit Christian Academy,0,59.0
87,Summit Christian Academy,0,59.0
88,Summit Christian Academy,0,59.0
89,Summit Christian Academy,0,59.0
90,Summit Christian Academy,0,59.0
91,Summit Christian Academy,0,59.0
92,Summit Christian Academy,0,59.0
93,Summit Christian Academy,0,59.0
94,Summit Christian Academy,0,59.0
95,Summit Christian Academy,0,59.0
96,Summit Christian Academy,0,59.0
97,Summit Christian Academy,0,59.0
98,Summit Christian Academy,0,59.0
99,Summit Christian Academy,0,59.0
0,Timberland,25,24.0
1,Timberland,22,25.0
2,Timberland,25,25.0
3,Timberland,18,25.0
4,Timberland,26,24.0
5,Timberland,24,25.0
6,Timberland,25,24.0
7,Timberland,25,24.0
8,Timberland,24,24.0
9,Timberland,24,24.0
10,Timberland,21,23.0
11,Timberland,18,25.0
12,Timberland,24,24.0
13,Timberland,27,23.0
14,Timberland,25,24.0
15,Timberland,16,23.0
16,Timberland,23,24.0
17,Timberland,22,24.0
18,Timberland,19,27.0
19,Timberland,18,27.0
20,Timberland,23,25.0
21,Timberland,26,24.0
22,Timberland,23,25.0
23,Timberland,24,25.0
24,Timberland,23,24.0
25,Timberland,25,24.0
26,Timberland,26,24.0
27,Timberland,30,21.0
28,Timberland,22,26.0
29,Timberland,20,26.0
30,Timberland,24,24.0
31,Timberland,21,25.0
32,Timberland,24,25.0
33,Timberland,24,24.0
34,Timberland,26,23.0
35,Timberland,23,24.0
36,Timberland,23,24.0
37,Timberland,23,25.0
38,Timberland,26,24.0
39,Timberland,24,24.0
40,Timberland,22,24.0
41,Timberland,22,24.0
42,Timberland,23,23.0
43,Timberland,23,24.0
44,Timberland,19,27.0
45,Timberland,23,25.0
46,Timberland,27,24.0
47,Timberland,20,24.0
48,Timberland,20,25.0
49,Timberland,25,24.0
50,Timberland,20,24.0
51,Timberland,25,24.0
52,Timberland,27,23.0
53,Timberland,16,26.0
54,Timberland,23,25.0
55,Timberland,24,24.0
56,Timberland,20,26.0
57,Timberland,24,23.0
58,Timberland,27,24.0
59,Timberland,23,25.0
60,Timberland,30,22.0
61,Timberland,23,24.0
62,Timberland,16,26.0
63,Timberland,24,23.0
64,Timberland,23,24.0
65,Timberland,26,23.0
66,Timberland,24,24.0
67,Timberland,28,23.0
68,Timberland,23,25.0
69,Timberland,25,24.0
70,Timberland,27,23.0
71,Timberland,24,24.0
72,Timberland,25,25.0
73,Timberland,30,23.0
74,Timberland,29,23.0
75,Timberland,23,25.0
76,Timberland,23,25.0
77,Timberland,28,24.0
78,Timberland,25,25.0
79,Timberland,26,24.0
80,Timberland,27,24.0
81,Timberland,25,25.0
82,Timberland,26,24.0
83,Timberland,26,23.0
84,Timberland,25,24.0
85,Timberland,27,24.0
86,Timberland,30,22.0
87,Timberland,22,25.0
88,Timberland,21,24.0
89,Timberland,23,24.0
90,Timberland,18,27.0
91,Timberland,23,25.0
92,Timberland,24,25.0
93,Timberland,23,24.0
94,Timberland,20,24.0
95,Timberland,25,24.0
96,Timberland,19,26.0
97,Timberland,25,25.0
98,Timberland,21,24.0
99,Timberland,25,25.0
0,Ursuline Academy,37,17.0
1,Ursuline Academy,43,18.0
2,Ursuline Academy,41,17.0
3,Ursuline Academy,55,17.0
4,Ursuline Academy,32,21.0
5,Ursuline Academy,55,16.0
6,Ursuline Academy,44,18.0
7,Ursuline Academy,59,16.0
8,Ursuline Academy,59,15.0
9,Ursuline Academy,57,15.0
10,Ursuline Academy,65,14.0
11,Ursuline Academy,70,12.0
12,Ursuline Academy,51,16.0
13,Ursuline Academy,40,19.0
14,Ursuline Academy,44,16.0
15,Ursuline Academy,51,16.0
16,Ursuline Academy,52,16.0
17,Ursuline Academy,46,17.0
18,Ursuline Academy,52,16.0
19,Ursuline Academy,54,16.0
20,Ursuline Academy,38,20.0
21,Ursuline Academy,59,15.0
22,Ursuline Academy,54,16.0
23,Ursuline Academy,55,16.0
24,Ursuline Academy,49,16.0
25,Ursuline Academy,35,23.0
26,Ursuline Academy,39,18.0
27,Ursuline Academy,55,16.0
28,Ursuline Academy,41,18.0
29,Ursuline Academy,71,13.0
30,Ursuline Academy,48,16.0
31,Ursuline Academy,61,15.0
32,Ursuline Academy,44,17.0
33,Ursuline Academy,54,17.0
34,Ursuline Academy,52,16.0
35,Ursuline Academy,53,16.0
36,Ursuline Academy,54,16.0
37,Ursuline Academy,46,17.0
38,Ursuline Academy,57,15.0
39,Ursuline Academy,70,12.0
40,Ursuline Academy,56,16.0
41,Ursuline Academy,63,14.0
42,Ursuline Academy,40,19.0
43,Ursuline Academy,47,17.0
44,Ursuline Academy,57,15.0
45,Ursuline Academy,45,17.0
46,Ursuline Academy,54,16.0
47,Ursuline Academy,60,15.0
48,Ursuline Academy,38,19.0
49,Ursuline Academy,51,16.0
50,Ursuline Academy,57,17.0
51,Ursuline Academy,44,18.0
52,Ursuline Academy,50,17.0
53,Ursuline Academy,53,17.0
54,Ursuline Academy,73,11.0
55,Ursuline Academy,53,16.0
56,Ursuline Academy,47,16.0
57,Ursuline Academy,38,18.0
58,Ursuline Academy,52,16.0
59,Ursuline Academy,46,17.0
60,Ursuline Academy,75,12.0
61,Ursuline Academy,47,17.0
62,Ursuline Academy,39,20.0
63,Ursuline Academy,53,16.0
64,Ursuline Academy,62,14.0
65,Ursuline Academy,61,16.0
66,Ursuline Academy,53,15.0
67,Ursuline Academy,52,17.0
68,Ursuline Academy,49,17.0
69,Ursuline Academy,56,14.0
70,Ursuline Academy,47,16.0
71,Ursuline Academy,52,16.0
72,Ursuline Academy,57,15.0
73,Ursuline Academy,59,15.0
74,Ursuline Academy,37,19.0
75,Ursuline Academy,50,17.0
76,Ursuline Academy,56,17.0
77,Ursuline Academy,42,17.0
78,Ursuline Academy,60,15.0
79,Ursuline Academy,52,16.0
80,Ursuline Academy,51,16.0
81,Ursuline Academy,50,16.0
82,Ursuline Academy,54,16.0
83,Ursuline Academy,35,20.0
84,Ursuline Academy,53,15.0
85,Ursuline Academy,64,13.0
86,Ursuline Academy,55,16.0
87,Ursuline Academy,55,16.0
88,Ursuline Academy,51,16.0
89,Ursuline Academy,72,12.0
90,Ursuline Academy,31,22.0
91,Ursuline Academy,49,16.0
92,Ursuline Academy,55,18.0
93,Ursuline Academy,59,16.0
94,Ursuline Academy,51,16.0
95,Ursuline Academy,52,18.0
96,Ursuline Academy,43,17.0
97,Ursuline Academy,42,17.0
98,Ursuline Academy,59,15.0
99,Ursuline Academy,32,21.0
0,Villa Duchesne,155,2.0
1,Villa Duchesne,150,4.0
2,Villa Duchesne,139,5.0
3,Villa Duchesne,160,2.0
4,Villa Duchesne,155,2.0
5,Villa Duchesne,143,5.0
6,Villa Duchesne,167,2.0
7,Villa Duchesne,171,2.0
8,Villa Duchesne,151,3.0
9,Villa Duchesne,148,5.0
10,Villa Duchesne,157,4.0
11,Villa Duchesne,163,2.0
12,Villa Duchesne,129,6.0
13,Villa Duchesne,145,4.0
14,Villa Duchesne,139,6.0
15,Villa Duchesne,159,3.0
16,Villa Duchesne,151,4.0
17,Villa Duchesne,149,3.0
18,Villa Duchesne,143,5.0
19,Villa Duchesne,143,5.0
20,Villa Duchesne,135,6.0
21,Villa Duchesne,133,6.0
22,Villa Duchesne,140,6.0
23,Villa Duchesne,146,4.0
24,Villa Duchesne,146,3.0
25,Villa Duchesne,141,5.0
26,Villa Duchesne,147,6.0
27,Villa Duchesne,159,2.0
28,Villa Duchesne,137,5.0
29,Villa Duchesne,151,3.0
30,Villa Duchesne,157,2.0
31,Villa Duchesne,162,2.0
32,Villa Duchesne,141,6.0
33,Villa Duchesne,157,3.0
34,Villa Duchesne,152,2.0
35,Villa Duchesne,165,2.0
36,Villa Duchesne,155,3.0
37,Villa Duchesne,141,5.0
38,Villa Duchesne,151,4.0
39,Villa Duchesne,130,6.0
40,Villa Duchesne,151,2.0
41,Villa Duchesne,153,4.0
42,Villa Duchesne,140,6.0
43,Villa Duchesne,142,6.0
44,Villa Duchesne,160,3.0
45,Villa Duchesne,145,5.0
46,Villa Duchesne,142,6.0
47,Villa Duchesne,141,5.0
48,Villa Duchesne,135,6.0
49,Villa Duchesne,146,6.0
50,Villa Duchesne,134,6.0
51,Villa Duchesne,132,6.0
52,Villa Duchesne,143,5.0
53,Villa Duchesne,146,5.0
54,Villa Duchesne,143,4.0
55,Villa Duchesne,140,5.0
56,Villa Duchesne,159,3.0
57,Villa Duchesne,140,6.0
58,Villa Duchesne,167,2.0
59,Villa Duchesne,140,4.0
60,Villa Duchesne,145,5.0
61,Villa Duchesne,138,6.0
62,Villa Duchesne,149,4.0
63,Villa Duchesne,135,6.0
64,Villa Duchesne,141,6.0
65,Villa Duchesne,135,5.0
66,Villa Duchesne,155,4.0
67,Villa Duchesne,152,4.0
68,Villa Duchesne,167,2.0
69,Villa Duchesne,142,5.0
70,Villa Duchesne,142,4.0
71,Villa Duchesne,150,3.0
72,Villa Duchesne,150,4.0
73,Villa Duchesne,122,6.0
74,Villa Duchesne,142,6.0
75,Villa Duchesne,146,6.0
76,Villa Duchesne,144,6.0
77,Villa Duchesne,145,4.0
78,Villa Duchesne,158,3.0
79,Villa Duchesne,163,2.0
80,Villa Duchesne,152,4.0
81,Villa Duchesne,142,4.0
82,Villa Duchesne,147,5.0
83,Villa Duchesne,154,3.0
84,Villa Duchesne,159,2.0
85,Villa Duchesne,145,6.0
86,Villa Duchesne,142,5.0
87,Villa Duchesne,140,6.0
88,Villa Duchesne,157,3.0
89,Villa Duchesne,157,3.0
90,Villa Duchesne,144,4.0
91,Villa Duchesne,153,4.0
92,Villa Duchesne,142,5.0
93,Villa Duchesne,151,4.0
94,Villa Duchesne,159,2.0
95,Villa Duchesne,164,2.0
96,Villa Duchesne,164,2.0
97,Villa Duchesne,158,4.0
98,Villa Duchesne,158,2.0
99,Villa Duchesne,143,5.0
0,Visitation Academy,146,5.0
1,Visitation Academy,156,3.0
2,Visitation Academy,138,6.0
3,Visitation Academy,149,4.0
4,Visitation Academy,144,4.0
5,Visitation Academy,152,3.0
6,Visitation Academy,157,4.0
7,Visitation Academy,147,5.0
8,Visitation Academy,149,4.0
9,Visitation Academy,151,4.0
10,Visitation Academy,161,3.0
11,Visitation Academy,148,5.0
12,Visitation Academy,151,4.0
13,Visitation Academy,147,3.0
14,Visitation Academy,156,3.0
15,Visitation Academy,146,4.0
16,Visitation Academy,152,3.0
17,Visitation Academy,154,2.0
18,Visitation Academy,154,3.0
19,Visitation Academy,141,6.0
20,Visitation Academy,176,2.0
21,Visitation Academy,148,4.0
22,Visitation Academy,149,5.0
23,Visitation Academy,156,2.0
24,Visitation Academy,145,4.0
25,Visitation Academy,159,3.0
26,Visitation Academy,149,5.0
27,Visitation Academy,155,4.0
28,Visitation Academy,160,2.0
29,Visitation Academy,164,2.0
30,Visitation Academy,148,4.0
31,Visitation Academy,149,5.0
32,Visitation Academy,151,4.0
33,Visitation Academy,143,6.0
34,Visitation Academy,146,6.0
35,Visitation Academy,161,4.0
36,Visitation Academy,148,5.0
37,Visitation Academy,154,2.0
38,Visitation Academy,143,6.0
39,Visitation Academy,153,4.0
40,Visitation Academy,146,4.0
41,Visitation Academy,156,3.0
42,Visitation Academy,150,4.0
43,Visitation Academy,152,5.0
44,Visitation Academy,148,5.0
45,Visitation Academy,141,6.0
46,Visitation Academy,156,3.0
47,Visitation Academy,144,4.0
48,Visitation Academy,146,3.0
49,Visitation Academy,158,3.0
50,Visitation Academy,158,4.0
51,Visitation Academy,146,4.0
52,Visitation Academy,174,2.0
53,Visitation Academy,151,4.0
54,Visitation Academy,152,3.0
55,Visitation Academy,149,3.0
56,Visitation Academy,150,5.0
57,Visitation Academy,152,4.0
58,Visitation Academy,144,5.0
59,Visitation Academy,148,2.0
60,Visitation Academy,162,3.0
61,Visitation Academy,160,3.0
62,Visitation Academy,145,5.0
63,Visitation Academy,141,5.0
64,Visitation Academy,155,3.0
65,Visitation Academy,150,3.0
66,Visitation Academy,158,2.0
67,Visitation Academy,154,3.0
68,Visitation Academy,148,5.0
69,Visitation Academy,150,3.0
70,Visitation Academy,130,6.0
71,Visitation Academy,148,4.0
72,Visitation Academy,147,5.0
73,Visitation Academy,158,4.0
74,Visitation Academy,148,3.0
75,Visitation Academy,149,4.0
76,Visitation Academy,150,3.0
77,Visitation Academy,149,3.0
78,Visitation Academy,148,4.0
79,Visitation Academy,158,4.0
80,Visitation Academy,153,3.0
81,Visitation Academy,157,3.0
82,Visitation Academy,157,3.0
83,Visitation Academy,156,2.0
84,Visitation Academy,140,6.0
85,Visitation Academy,155,3.0
86,Visitation Academy,159,3.0
87,Visitation Academy,160,3.0
88,Visitation Academy,169,2.0
89,Visitation Academy,154,4.0
90,Visitation Academy,150,3.0
91,Visitation Academy,147,6.0
92,Visitation Academy,148,4.0
93,Visitation Academy,153,3.0
94,Visitation Academy,149,5.0
95,Visitation Academy,142,5.0
96,Visitation Academy,132,6.0
97,Visitation Academy,170,2.0
98,Visitation Academy,147,4.0
99,Visitation Academy,157,2.0
0,Warrensburg,0,60.0
1,Warrensburg,0,60.0
2,Warrensburg,0,60.0
3,Warrensburg,0,60.0
4,Warrensburg,0,60.0
5,Warrensburg,0,60.0
6,Warrensburg,0,60.0
7,Warrensburg,0,60.0
8,Warrensburg,0,60.0
9,Warrensburg,0,60.0
10,Warrensburg,0,60.0
11,Warrensburg,0,60.0
12,Warrensburg,0,60.0
13,Warrensburg,0,60.0
14,Warrensburg,0,60.0
15,Warrensburg,0,60.0
16,Warrensburg,0,60.0
17,Warrensburg,0,60.0
18,Warrensburg,0,60.0
19,Warrensburg,0,60.0
20,Warrensburg,0,60.0
21,Warrensburg,0,60.0
22,Warrensburg,0,60.0
23,Warrensburg,0,60.0
24,Warrensburg,0,60.0
25,Warrensburg,0,60.0
26,Warrensburg,0,60.0
27,Warrensburg,0,60.0
28,Warrensburg,0,60.0
29,Warrensburg,0,60.0
30,Warrensburg,0,60.0
31,Warrensburg,0,60.0
32,Warrensburg,0,60.0
33,Warrensburg,0,60.0
34,Warrensburg,0,60.0
35,Warrensburg,0,60.0
36,Warrensburg,0,60.0
37,Warrensburg,0,60.0
38,Warrensburg,0,60.0
39,Warrensburg,0,60.0
40,Warrensburg,0,60.0
41,Warrensburg,0,60.0
42,Warrensburg,0,60.0
43,Warrensburg,0,60.0
44,Warrensburg,0,60.0
45,Warrensburg,0,60.0
46,Warrensburg,0,60.0
47,Warrensburg,0,60.0
48,Warrensburg,0,60.0
49,Warrensburg,0,60.0
50,Warrensburg,0,60.0
51,Warrensburg,0,60.0
52,Warrensburg,0,60.0
53,Warrensburg,0,60.0
54,Warrensburg,0,60.0
55,Warrensburg,0,60.0
56,Warrensburg,0,60.0
57,Warrensburg,0,60.0
58,Warrensburg,0,60.0
59,Warrensburg,0,60.0
60,Warrensburg,0,60.0
61,Warrensburg,0,60.0
62,Warrensburg,0,60.0
63,Warrensburg,0,60.0
64,Warrensburg,0,60.0
65,Warrensburg,0,60.0
66,Warrensburg,0,60.0
67,Warrensburg,0,60.0
68,Warrensburg,0,60.0
69,Warrensburg,0,60.0
70,Warrensburg,0,60.0
71,Warrensburg,0,60.0
72,Warrensburg,0,60.0
73,Warrensburg,0,60.0
74,Warrensburg,0,60.0
75,Warrensburg,0,60.0
76,Warrensburg,0,60.0
77,Warrensburg,0,60.0
78,Warrensburg,0,60.0
79,Warrensburg,0,60.0
80,Warrensburg,0,60.0
81,Warrensburg,0,60.0
82,Warrensburg,0,60.0
83,Warrensburg,0,60.0
84,Warrensburg,0,60.0
85,Warrensburg,0,60.0
86,Warrensburg,0,60.0
87,Warrensburg,0,60.0
88,Warrensburg,0,60.0
89,Warrensburg,0,60.0
90,Warrensburg,0,60.0
91,Warrensburg,0,60.0
92,Warrensburg,0,60.0
93,Warrensburg,0,60.0
94,Warrensburg,0,60.0
95,Warrensburg,0,60.0
96,Warrensburg,0,60.0
97,Warrensburg,0,60.0
98,Warrensburg,0,60.0
99,Warrensburg,0,60.0
0,Washington,2,41.0
1,Washington,2,41.0
2,Washington,2,40.0
3,Washington,2,42.0
4,Washington,1,43.0
5,Washington,2,41.0
6,Washington,2,39.0
7,Washington,3,38.0
8,Washington,2,40.0
9,Washington,2,41.0
10,Washington,2,41.0
11,Washington,2,39.0
12,Washington,2,42.0
13,Washington,2,41.0
14,Washington,2,42.0
15,Washington,2,42.0
16,Washington,2,40.0
17,Washington,2,40.0
18,Washington,2,39.0
19,Washington,3,37.0
20,Washington,2,42.0
21,Washington,2,41.0
22,Washington,3,38.0
23,Washington,2,39.0
24,Washington,2,39.0
25,Washington,2,42.0
26,Washington,2,42.0
27,Washington,3,40.0
28,Washington,2,41.0
29,Washington,2,41.0
30,Washington,2,41.0
31,Washington,2,39.0
32,Washington,2,42.0
33,Washington,2,41.0
34,Washington,2,40.0
35,Washington,2,41.0
36,Washington,2,41.0
37,Washington,2,41.0
38,Washington,1,42.0
39,Washington,2,41.0
40,Washington,2,41.0
41,Washington,2,42.0
42,Washington,5,38.0
43,Washington,2,40.0
44,Washington,2,39.0
45,Washington,2,39.0
46,Washington,2,39.0
47,Washington,2,40.0
48,Washington,2,39.0
49,Washington,2,41.0
50,Washington,2,40.0
51,Washington,2,40.0
52,Washington,2,40.0
53,Washington,2,38.0
54,Washington,2,40.0
55,Washington,2,40.0
56,Washington,2,42.0
57,Washington,2,41.0
58,Washington,2,42.0
59,Washington,2,42.0
60,Washington,2,41.0
61,Washington,2,41.0
62,Washington,2,38.0
63,Washington,2,41.0
64,Washington,1,42.0
65,Washington,2,41.0
66,Washington,2,41.0
67,Washington,2,41.0
68,Washington,2,40.0
69,Washington,2,40.0
70,Washington,2,39.0
71,Washington,1,42.0
72,Washington,2,41.0
73,Washington,2,42.0
74,Washington,1,42.0
75,Washington,2,39.0
76,Washington,2,40.0
77,Washington,2,40.0
78,Washington,2,41.0
79,Washington,2,42.0
80,Washington,2,40.0
81,Washington,2,42.0
82,Washington,2,42.0
83,Washington,2,41.0
84,Washington,2,40.0
85,Washington,2,41.0
86,Washington,2,40.0
87,Washington,2,40.0
