simulation_id,team,points
18,Central (Springf,5
18,Central (Springfield),17
18,Central Cape Gir,49
18,Clayton,69
18,Father Tolton,144
18,Ft. Zumwalt East,14
18,Ft. Zumwalt Sout,16
18,Glendale,40
18,Grain Valley,69
18,Grandview,0
18,Greenwood,7
18,Hannibal,11
18,Holt,0
18,Incarnate Word A,1
18,Jefferson City,0
18,John Burroughs,135
18,Kearney,24
18,Ladue Horton Wat,52
18,Ladue Horton Watkins,3
18,Lebanon,39
18,Lincoln College,15
18,Lincoln College Prep,13
18,Logan-Rogersvill,0
18,Louisiana,76
18,Lutheran South,33
18,Lutheran St. Cha,0
18,Lutheran St. Charles,4
18,Mehlville,33
18,Monett,21
18,Nerinx Hall,70
18,Nevada,6
18,North Point,0
18,Notre Dame Cape,0
18,Notre Dame de Si,67
18,Notre Dame de Sion,38
18,Parkway Central,243
18,Parkway North,0
18,Parkway West,70
18,Platte County,2
18,Poplar Bluff,14
18,Principia,23
18,Rockwood Summit,80
18,STEAM Academy,0
18,Savannah,0
18,Smith-Cotton,0
18,Smithville,0
18,St. Charles West,0
18,St. Dominic,0
18,St. Michael the,95
18,St. Pius X Kansa,0
18,St. Teresa's Aca,126
18,St. Teresa's Academy,27
18,Summit Christian,0
18,Timberland,23
18,Ursuline Academy,51
18,Villa Duchesne,130
18,Visitation Acade,144
18,Visitation Academy,27
18,Washington,0
18,Webb City,11
18,Webster Groves,153
18,West Plains,13
19,Barstow,0
19,Bolivar,0
19,Capital City,16
19,Carl Junction,12
19,Central (Cape Girardeau),0
19,Central (Springf,1
19,Central (Springfield),17
19,Central Cape Gir,52
19,Clayton,79
19,Father Tolton,148
19,Ft. Zumwalt East,14
19,Ft. Zumwalt Sout,17
19,Glendale,45
19,Grain Valley,77
19,Grandview,0
19,Greenwood,5
19,Hannibal,9
19,Holt,0
19,Incarnate Word A,3
19,Jefferson City,0
19,John Burroughs,121
19,Kearney,33
19,Ladue Horton Wat,54
19,Ladue Horton Watkins,5
19,Lebanon,42
19,Lincoln College,4
19,Lincoln College Prep,16
19,Logan-Rogersvill,0
19,Louisiana,73
19,Lutheran South,33
19,Lutheran St. Cha,0
19,Lutheran St. Charles,7
19,Mehlville,37
19,Monett,25
19,Nerinx Hall,55
19,Nevada,9
19,North Point,0
19,Notre Dame Cape,0
19,Notre Dame de Si,48
19,Notre Dame de Sion,37
19,Parkway Central,225
19,Parkway North,1
19,Parkway West,87
19,Platte County,2
19,Poplar Bluff,6
19,Principia,18
19,Rockwood Summit,112
19,STEAM Academy,0
19,Savannah,20
19,Smith-Cotton,0
19,Smithville,2
19,St. Charles West,0
19,St. Dominic,0
19,St. Michael the,64
19,St. Pius X Kansa,0
19,St. Teresa's Aca,126
19,St. Teresa's Academy,19
19,Summit Christian,0
19,Timberland,24
19,Ursuline Academy,68
19,Villa Duchesne,140
19,Visitation Acade,144
19,Visitation Academy,27
19,Washington,0
19,Webb City,0
19,Webster Groves,107
19,West Plains,39
20,Barstow,0
20,Bolivar,0
20,Capital City,15
20,Carl Junction,14
20,Central (Cape Girardeau),0
20,Central (Springf,0
20,Central (Springfield),17
20,Central Cape Gir,60
20,Clayton,68
20,Father Tolton,138
20,Ft. Zumwalt East,25
20,Ft. Zumwalt Sout,18
20,Glendale,19
20,Grain Valley,36
20,Grandview,0
20,Greenwood,6
20,Hannibal,11
20,Holt,0
20,Incarnate Word A,11
20,Jefferson City,0
20,John Burroughs,100
20,Kearney,46
20,Ladue Horton Wat,57
20,Ladue Horton Watkins,3
20,Lebanon,30
20,Lincoln College,0
20,Lincoln College Prep,11
20,Logan-Rogersvill,0
20,Louisiana,75
20,Lutheran South,33
20,Lutheran St. Cha,0
20,Lutheran St. Charles,4
20,Mehlville,34
20,Monett,26
20,Nerinx Hall,61
20,Nevada,14
20,North Point,0
20,Notre Dame Cape,1
20,Notre Dame de Si,53
20,Notre Dame de Sion,41
20,Parkway Central,242
20,Parkway North,0
20,Parkway West,96
20,Platte County,1
20,Poplar Bluff,0
20,Principia,16
20,Rockwood Summit,103
20,STEAM Academy,0
20,Savannah,10
20,Smith-Cotton,0
20,Smithville,0
20,St. Charles West,0
20,St. Dominic,0
20,St. Michael the,84
20,St. Pius X Kansa,0
20,St. Teresa's Aca,156
20,St. Teresa's Academy,23
20,Summit Christian,0
20,Timberland,25
20,Ursuline Academy,48
20,Villa Duchesne,140
20,Visitation Acade,120
20,Visitation Academy,27
20,Washington,0
20,Webb City,22
20,Webster Groves,165
20,West Plains,20
21,Barstow,0
21,Bolivar,0
21,Capital City,12
21,Carl Junction,20
21,Central (Cape Girardeau),0
21,Central (Springf,0
21,Central (Springfield),20
21,Central Cape Gir,40
21,Clayton,81
21,Father Tolton,133
21,Ft. Zumwalt East,15
21,Ft. Zumwalt Sout,18
21,Glendale,50
21,Grain Valley,67
21,Grandview,0
21,Greenwood,4
21,Hannibal,10
21,Holt,0
21,Incarnate Word A,5
21,Jefferson City,0
21,John Burroughs,109
21,Kearney,34
21,Ladue Horton Wat,47
21,Ladue Horton Watkins,4
21,Lebanon,28
21,Lincoln College,3
21,Lincoln College Prep,9
21,Logan-Rogersvill,0
21,Louisiana,56
21,Lutheran South,36
21,Lutheran St. Cha,0
21,Lutheran St. Charles,3
21,Mehlville,33
21,Monett,10
21,Nerinx Hall,59
21,Nevada,9
21,North Point,0
21,Notre Dame Cape,0
21,Notre Dame de Si,84
21,Notre Dame de Sion,38
21,Parkway Central,239
21,Parkway North,0
21,Parkway West,75
21,Platte County,5
21,Poplar Bluff,24
21,Principia,11
21,Rockwood Summit,95
21,STEAM Academy,0
21,Savannah,4
21,Smith-Cotton,0
21,Smithville,0
21,St. Charles West,0
21,St. Dominic,0
21,St. Michael the,81
21,St. Pius X Kansa,0
21,St. Teresa's Aca,139
21,St. Teresa's Academy,28
21,Summit Christian,0
21,Timberland,27
21,Ursuline Academy,84
21,Villa Duchesne,141
21,Visitation Acade,148
21,Visitation Academy,27
21,Washington,0
21,Webb City,17
21,Webster Groves,128
21,West Plains,15
22,Barstow,0
22,Bolivar,0
22,Capital City,11
22,Carl Junction,17
22,Central (Cape Girardeau),0
22,Central (Springf,6
22,Central (Springfield),17
22,Central Cape Gir,46
22,Clayton,56
22,Father Tolton,146
22,Ft. Zumwalt East,14
22,Ft. Zumwalt Sout,7
22,Glendale,37
22,Grain Valley,84
22,Grandview,0
22,Greenwood,16
22,Hannibal,9
22,Holt,0
22,Incarnate Word A,2
22,Jefferson City,0
22,John Burroughs,111
22,Kearney,49
22,Ladue Horton Wat,59
22,Ladue Horton Watkins,6
22,Lebanon,53
22,Lincoln College,5
22,Lincoln College Prep,15
22,Logan-Rogersvill,0
22,Louisiana,56
22,Lutheran South,34
22,Lutheran St. Cha,0
22,Lutheran St. Charles,5
22,Mehlville,37
22,Monett,28
22,Nerinx Hall,52
22,Nevada,14
22,North Point,0
22,Notre Dame Cape,0
22,Notre Dame de Si,47
22,Notre Dame de Sion,38
22,Parkway Central,224
22,Parkway North,0
22,Parkway West,70
22,Platte County,0
22,Poplar Bluff,0
22,Principia,17
22,Rockwood Summit,92
22,STEAM Academy,0
22,Savannah,3
22,Smith-Cotton,0
22,Smithville,0
22,St. Charles West,0
22,St. Dominic,0
22,St. Michael the,72
22,St. Pius X Kansa,0
22,St. Teresa's Aca,159
22,St. Teresa's Academy,19
22,Summit Christian,0
22,Timberland,23
22,Ursuline Academy,59
22,Villa Duchesne,157
22,Visitation Acade,130
22,Visitation Academy,29
22,Washington,0
22,Webb City,1
22,Webster Groves,145
22,West Plains,48
23,Barstow,0
23,Bolivar,0
23,Capital City,15
23,Carl Junction,13
23,Central (Cape Girardeau),0
23,Central (Springf,2
23,Central (Springfield),17
23,Central Cape Gir,57
23,Clayton,86
23,Father Tolton,157
23,Ft. Zumwalt East,13
23,Ft. Zumwalt Sout,18
23,Glendale,43
23,Grain Valley,54
23,Grandview,0
23,Greenwood,17
23,Hannibal,7
23,Holt,0
23,Incarnate Word A,3
23,Jefferson City,0
23,John Burroughs,97
23,Kearney,26
23,Ladue Horton Wat,58
23,Ladue Horton Watkins,6
23,Lebanon,45
23,Lincoln College,11
23,Lincoln College Prep,9
23,Logan-Rogersvill,0
23,Louisiana,46
23,Lutheran South,36
23,Lutheran St. Cha,0
23,Lutheran St. Charles,5
23,Mehlville,33
23,Monett,16
23,Nerinx Hall,57
23,Nevada,13
23,North Point,0
23,Notre Dame Cape,0
23,Notre Dame de Si,47
23,Notre Dame de Sion,38
23,Parkway Central,214
23,Parkway North,4
23,Parkway West,115
23,Platte County,1
23,Poplar Bluff,8
23,Principia,25
23,Rockwood Summit,91
23,STEAM Academy,0
23,Savannah,24
23,Smith-Cotton,0
23,Smithville,0
23,St. Charles West,0
23,St. Dominic,0
23,St. Michael the,83
23,St. Pius X Kansa,0
23,St. Teresa's Aca,133
23,St. Teresa's Academy,28
23,Summit Christian,0
23,Timberland,22
23,Ursuline Academy,61
23,Villa Duchesne,113
23,Visitation Acade,138
23,Visitation Academy,29
23,Washington,0
23,Webb City,10
23,Webster Groves,148
23,West Plains,33
24,Barstow,0
24,Bolivar,0
24,Capital City,18
24,Carl Junction,12
24,Central (Cape Girardeau),0
24,Central (Springf,0
24,Central (Springfield),17
24,Central Cape Gir,46
24,Clayton,87
24,Father Tolton,155
24,Ft. Zumwalt East,8
24,Ft. Zumwalt Sout,18
24,Glendale,42
24,Grain Valley,55
24,Grandview,0
24,Greenwood,6
24,Hannibal,7
24,Holt,0
24,Incarnate Word A,2
24,Jefferson City,0
24,John Burroughs,103
24,Kearney,32
24,Ladue Horton Wat,46
24,Ladue Horton Watkins,6
24,Lebanon,38
24,Lincoln College,8
24,Lincoln College Prep,15
24,Logan-Rogersvill,0
24,Louisiana,65
24,Lutheran South,36
24,Lutheran St. Cha,0
24,Lutheran St. Charles,7
24,Mehlville,31
24,Monett,8
24,Nerinx Hall,62
24,Nevada,12
24,North Point,0
24,Notre Dame Cape,0
24,Notre Dame de Si,80
24,Notre Dame de Sion,40
24,Parkway Central,226
24,Parkway North,3
24,Parkway West,82
24,Platte County,0
24,Poplar Bluff,0
24,Principia,12
24,Rockwood Summit,89
24,STEAM Academy,0
24,Savannah,2
24,Smith-Cotton,0
24,Smithville,0
24,St. Charles West,0
24,St. Dominic,0
24,St. Michael the,70
24,St. Pius X Kansa,0
24,St. Teresa's Aca,159
24,St. Teresa's Academy,22
24,Summit Christian,0
24,Timberland,23
24,Ursuline Academy,74
24,Villa Duchesne,147
24,Visitation Acade,137
24,Visitation Academy,28
24,Washington,0
24,Webb City,10
24,Webster Groves,160
24,West Plains,19
25,Barstow,0
25,Bolivar,0
25,Capital City,13
25,Carl Junction,9
25,Central (Cape Girardeau),0
25,Central (Springf,4
25,Central (Springfield),17
25,Central Cape Gir,53
25,Clayton,71
25,Father Tolton,156
25,Ft. Zumwalt East,13
25,Ft. Zumwalt Sout,16
25,Glendale,46
25,Grain Valley,64
25,Grandview,0
25,Greenwood,5
25,Hannibal,7
25,Holt,0
25,Incarnate Word A,6
25,Jefferson City,0
25,John Burroughs,116
25,Kearney,25
25,Ladue Horton Wat,62
25,Ladue Horton Watkins,5
25,Lebanon,49
25,Lincoln College,6
25,Lincoln College Prep,17
25,Logan-Rogersvill,0
25,Louisiana,34
25,Lutheran South,36
25,Lutheran St. Cha,0
25,Lutheran St. Charles,4
25,Mehlville,36
25,Monett,20
25,Nerinx Hall,81
25,Nevada,12
25,North Point,0
25,Notre Dame Cape,3
25,Notre Dame de Si,73
25,Notre Dame de Sion,39
25,Parkway Central,235
25,Parkway North,1
25,Parkway West,75
25,Platte County,1
25,Poplar Bluff,4
25,Principia,11
25,Rockwood Summit,96
25,STEAM Academy,0
25,Savannah,0
25,Smith-Cotton,0
25,Smithville,0
25,St. Charles West,0
25,St. Dominic,0
25,St. Michael the,75
25,St. Pius X Kansa,0
25,St. Teresa's Aca,155
25,St. Teresa's Academy,19
25,Summit Christian,0
25,Timberland,26
25,Ursuline Academy,58
25,Villa Duchesne,142
25,Visitation Acade,130
25,Visitation Academy,28
25,Washington,0
25,Webb City,5
25,Webster Groves,151
25,West Plains,15
26,Barstow,0
26,Bolivar,0
26,Capital City,15
26,Carl Junction,12
26,Central (Cape Girardeau),0
26,Central (Springf,14
26,Central (Springfield),17
26,Central Cape Gir,42
26,Clayton,63
26,Father Tolton,143
26,Ft. Zumwalt East,20
26,Ft. Zumwalt Sout,9
26,Glendale,40
26,Grain Valley,74
26,Grandview,0
26,Greenwood,11
26,Hannibal,9
26,Holt,0
26,Incarnate Word A,5
26,Jefferson City,0
26,John Burroughs,117
26,Kearney,25
26,Ladue Horton Wat,63
26,Ladue Horton Watkins,3
26,Lebanon,39
26,Lincoln College,8
26,Lincoln College Prep,12
26,Logan-Rogersvill,0
26,Louisiana,71
26,Lutheran South,29
26,Lutheran St. Cha,0
26,Lutheran St. Charles,4
26,Mehlville,33
26,Monett,27
26,Nerinx Hall,66
26,Nevada,11
26,North Point,0
26,Notre Dame Cape,1
26,Notre Dame de Si,59
26,Notre Dame de Sion,41
26,Parkway Central,229
26,Parkway North,0
26,Parkway West,89
26,Platte County,0
26,Poplar Bluff,0
26,Principia,6
26,Rockwood Summit,71
26,STEAM Academy,0
26,Savannah,2
26,Smith-Cotton,0
26,Smithville,0
26,St. Charles West,0
26,St. Dominic,0
26,St. Michael the,74
26,St. Pius X Kansa,0
26,St. Teresa's Aca,169
26,St. Teresa's Academy,30
26,Summit Christian,0
26,Timberland,26
26,Ursuline Academy,63
26,Villa Duchesne,140
26,Visitation Acade,138
26,Visitation Academy,29
26,Washington,0
26,Webb City,9
26,Webster Groves,142
26,West Plains,25
27,Barstow,0
27,Bolivar,0
27,Capital City,14
27,Carl Junction,22
27,Central (Cape Girardeau),0
27,Central (Springf,1
27,Central (Springfield),17
27,Central Cape Gir,56
27,Clayton,63
27,Father Tolton,131
27,Ft. Zumwalt East,14
27,Ft. Zumwalt Sout,13
27,Glendale,34
27,Grain Valley,74
27,Grandview,0
27,Greenwood,7
27,Hannibal,9
27,Holt,0
27,Incarnate Word A,5
27,Jefferson City,0
27,John Burroughs,106
27,Kearney,20
27,Ladue Horton Wat,41
27,Ladue Horton Watkins,6
27,Lebanon,41
27,Lincoln College,5
27,Lincoln College Prep,12
27,Logan-Rogersvill,0
27,Louisiana,44
27,Lutheran South,34
27,Lutheran St. Cha,0
27,Lutheran St. Charles,3
27,Mehlville,34
27,Monett,22
27,Nerinx Hall,110
27,Nevada,4
27,North Point,0
27,Notre Dame Cape,0
27,Notre Dame de Si,58
27,Notre Dame de Sion,41
27,Parkway Central,241
27,Parkway North,0
27,Parkway West,88
27,Platte County,5
27,Poplar Bluff,0
27,Principia,15
27,Rockwood Summit,89
27,STEAM Academy,0
27,Savannah,6
27,Smith-Cotton,0
27,Smithville,0
27,St. Charles West,0
27,St. Dominic,0
27,St. Michael the,66
27,St. Pius X Kansa,0
27,St. Teresa's Aca,157
27,St. Teresa's Academy,24
27,Summit Christian,6
27,Timberland,27
27,Ursuline Academy,66
27,Villa Duchesne,135
27,Visitation Acade,138
27,Visitation Academy,28
27,Washington,0
27,Webb City,6
27,Webster Groves,167
27,West Plains,20
28,Barstow,0
28,Bolivar,0
28,Capital City,9
28,Carl Junction,20
28,Central (Cape Girardeau),0
28,Central (Springf,6
28,Central (Springfield),17
28,Central Cape Gir,44
28,Clayton,67
28,Father Tolton,154
28,Ft. Zumwalt East,9
28,Ft. Zumwalt Sout,14
28,Glendale,35
28,Grain Valley,77
28,Grandview,0
28,Greenwood,11
28,Hannibal,6
28,Holt,0
28,Incarnate Word A,3
28,Jefferson City,0
28,John Burroughs,98
28,Kearney,34
28,Ladue Horton Wat,48
28,Ladue Horton Watkins,5
28,Lebanon,37
28,Lincoln College,4
28,Lincoln College Prep,11
28,Logan-Rogersvill,0
28,Louisiana,68
28,Lutheran South,37
28,Lutheran St. Cha,4
28,Lutheran St. Charles,3
28,Mehlville,33
28,Monett,27
28,Nerinx Hall,67
28,Nevada,11
28,North Point,0
28,Notre Dame Cape,2
28,Notre Dame de Si,68
28,Notre Dame de Sion,36
28,Parkway Central,246
28,Parkway North,0
28,Parkway West,82
28,Platte County,3
28,Poplar Bluff,0
28,Principia,21
28,Rockwood Summit,82
28,STEAM Academy,0
28,Savannah,3
28,Smith-Cotton,0
28,Smithville,1
28,St. Charles West,0
28,St. Dominic,0
28,St. Michael the,90
28,St. Pius X Kansa,0
28,St. Teresa's Aca,140
28,St. Teresa's Academy,30
28,Summit Christian,0
28,Timberland,22
28,Ursuline Academy,49
28,Villa Duchesne,140
28,Visitation Acade,142
28,Visitation Academy,27
28,Washington,0
28,Webb City,4
28,Webster Groves,145
28,West Plains,33
29,Barstow,0
29,Bolivar,0
29,Capital City,19
29,Carl Junction,15
29,Central (Cape Girardeau),0
29,Central (Springf,0
29,Central (Springfield),17
29,Central Cape Gir,47
29,Clayton,58
29,Father Tolton,154
29,Ft. Zumwalt East,8
29,Ft. Zumwalt Sout,13
29,Glendale,41
29,Grain Valley,69
29,Grandview,4
29,Greenwood,6
29,Hannibal,3
29,Holt,0
29,Incarnate Word A,5
29,Jefferson City,0
29,John Burroughs,116
29,Kearney,30
29,Ladue Horton Wat,77
29,Ladue Horton Watkins,7
29,Lebanon,53
29,Lincoln College,17
29,Lincoln College Prep,11
29,Logan-Rogersvill,0
29,Louisiana,82
29,Lutheran South,37
29,Lutheran St. Cha,2
29,Lutheran St. Charles,5
29,Mehlville,34
29,Monett,13
29,Nerinx Hall,62
29,Nevada,12
29,North Point,0
29,Notre Dame Cape,13
29,Notre Dame de Si,74
29,Notre Dame de Sion,38
29,Parkway Central,205
29,Parkway North,0
29,Parkway West,84
29,Platte County,1
29,Poplar Bluff,0
29,Principia,25
29,Rockwood Summit,96
29,STEAM Academy,0
29,Savannah,0
29,Smith-Cotton,0
29,Smithville,0
29,St. Charles West,0
29,St. Dominic,0
29,St. Michael the,86
29,St. Pius X Kansa,0
29,St. Teresa's Aca,149
29,St. Teresa's Academy,22
29,Summit Christian,0
29,Timberland,28
29,Ursuline Academy,54
29,Villa Duchesne,90
29,Visitation Acade,137
29,Visitation Academy,27
29,Washington,0
29,Webb City,3
29,Webster Groves,153
29,West Plains,23
30,Barstow,0
30,Bolivar,0
30,Capital City,17
30,Carl Junction,1
30,Central (Cape Girardeau),0
30,Central (Springf,5
30,Central (Springfield),17
30,Central Cape Gir,50
30,Clayton,62
30,Father Tolton,160
30,Ft. Zumwalt East,17
30,Ft. Zumwalt Sout,14
30,Glendale,41
30,Grain Valley,58
30,Grandview,0
30,Greenwood,12
30,Hannibal,11
30,Holt,0
30,Incarnate Word A,5
30,Jefferson City,0
30,John Burroughs,132
30,Kearney,41
30,Ladue Horton Wat,63
30,Ladue Horton Watkins,2
30,Lebanon,29
30,Lincoln College,1
30,Lincoln College Prep,7
30,Logan-Rogersvill,0
30,Louisiana,50
30,Lutheran South,40
30,Lutheran St. Cha,0
30,Lutheran St. Charles,4
30,Mehlville,37
30,Monett,15
30,Nerinx Hall,82
30,Nevada,11
30,North Point,0
30,Notre Dame Cape,0
30,Notre Dame de Si,74
30,Notre Dame de Sion,40
30,Parkway Central,232
30,Parkway North,0
30,Parkway West,89
30,Platte County,2
30,Poplar Bluff,0
30,Principia,17
30,Rockwood Summit,93
30,STEAM Academy,0
30,Savannah,3
30,Smith-Cotton,0
30,Smithville,0
30,St. Charles West,0
30,St. Dominic,0
30,St. Michael the,80
30,St. Pius X Kansa,0
30,St. Teresa's Aca,138
30,St. Teresa's Academy,30
30,Summit Christian,0
30,Timberland,24
30,Ursuline Academy,56
30,Villa Duchesne,135
30,Visitation Acade,140
30,Visitation Academy,29
30,Washington,0
30,Webb City,4
30,Webster Groves,141
30,West Plains,14
31,Barstow,0
31,Bolivar,0
31,Capital City,6
31,Carl Junction,14
31,Central (Cape Girardeau),0
31,Central (Springf,4
31,Central (Springfield),17
31,Central Cape Gir,55
31,Clayton,73
31,Father Tolton,152
31,Ft. Zumwalt East,13
31,Ft. Zumwalt Sout,14
31,Glendale,33
31,Grain Valley,92
31,Grandview,0
31,Greenwood,13
31,Hannibal,11
31,Holt,0
31,Incarnate Word A,0
31,Jefferson City,0
31,John Burroughs,119
31,Kearney,24
31,Ladue Horton Wat,52
31,Ladue Horton Watkins,4
31,Lebanon,56
31,Lincoln College,4
31,Lincoln College Prep,9
31,Logan-Rogersvill,0
31,Louisiana,71
31,Lutheran South,34
31,Lutheran St. Cha,1
31,Lutheran St. Charles,2
31,Mehlville,36
31,Monett,11
31,Nerinx Hall,80
31,Nevada,13
31,North Point,0
31,Notre Dame Cape,0
31,Notre Dame de Si,58
31,Notre Dame de Sion,41
31,Parkway Central,217
31,Parkway North,1
31,Parkway West,68
31,Platte County,5
31,Poplar Bluff,6
31,Principia,17
31,Rockwood Summit,98
31,STEAM Academy,0
31,Savannah,5
31,Smith-Cotton,0
31,Smithville,0
31,St. Charles West,0
31,St. Dominic,0
31,St. Michael the,66
31,St. Pius X Kansa,0
31,St. Teresa's Aca,159
31,St. Teresa's Academy,27
31,Summit Christian,0
31,Timberland,25
31,Ursuline Academy,51
31,Villa Duchesne,138
31,Visitation Acade,135
31,Visitation Academy,27
31,Washington,0
31,Webb City,7
31,Webster Groves,136
31,West Plains,25
32,Barstow,0
32,Bolivar,0
32,Capital City,13
32,Carl Junction,16
32,Central (Cape Girardeau),0
32,Central (Springf,13
32,Central (Springfield),17
32,Central Cape Gir,60
32,Clayton,65
32,Father Tolton,134
32,Ft. Zumwalt East,11
32,Ft. Zumwalt Sout,15
32,Glendale,21
32,Grain Valley,68
32,Grandview,0
32,Greenwood,6
32,Hannibal,9
32,Holt,0
32,Incarnate Word A,6
32,Jefferson City,0
32,John Burroughs,122
32,Kearney,30
32,Ladue Horton Wat,48
32,Ladue Horton Watkins,3
32,Lebanon,32
32,Lincoln College,7
32,Lincoln College Prep,10
32,Logan-Rogersvill,0
32,Louisiana,61
32,Lutheran South,37
32,Lutheran St. Cha,0
32,Lutheran St. Charles,6
32,Mehlville,36
32,Monett,36
32,Nerinx Hall,85
32,Nevada,11
32,North Point,0
32,Notre Dame Cape,0
32,Notre Dame de Si,56
32,Notre Dame de Sion,41
32,Parkway Central,247
32,Parkway North,0
32,Parkway West,74
32,Platte County,7
32,Poplar Bluff,4
32,Principia,22
32,Rockwood Summit,71
32,STEAM Academy,0
32,Savannah,6
32,Smith-Cotton,0
32,Smithville,0
32,St. Charles West,0
32,St. Dominic,0
32,St. Michael the,66
32,St. Pius X Kansa,0
32,St. Teresa's Aca,158
32,St. Teresa's Academy,25
32,Summit Christian,0
32,Timberland,17
32,Ursuline Academy,43
32,Villa Duchesne,140
32,Visitation Acade,127
32,Visitation Academy,28
32,Washington,0
32,Webb City,14
32,Webster Groves,160
32,West Plains,41
33,Barstow,0
33,Bolivar,0
33,Capital City,12
33,Carl Junction,15
33,Central (Cape Girardeau),0
33,Central (Springf,0
33,Central (Springfield),17
33,Central Cape Gir,53
33,Clayton,41
33,Father Tolton,141
33,Ft. Zumwalt East,9
33,Ft. Zumwalt Sout,17
33,Glendale,36
33,Grain Valley,78
33,Grandview,0
33,Greenwood,11
33,Hannibal,19
33,Holt,0
33,Incarnate Word A,1
33,Jefferson City,0
33,John Burroughs,118
33,Kearney,24
33,Ladue Horton Wat,46
33,Ladue Horton Watkins,6
33,Lebanon,35
33,Lincoln College,6
33,Lincoln College Prep,11
33,Logan-Rogersvill,0
33,Louisiana,64
33,Lutheran South,36
33,Lutheran St. Cha,0
33,Lutheran St. Charles,1
33,Mehlville,33
33,Monett,29
33,Nerinx Hall,74
33,Nevada,14
33,North Point,0
33,Notre Dame Cape,0
33,Notre Dame de Si,62
33,Notre Dame de Sion,40
33,Parkway Central,235
33,Parkway North,3
33,Parkway West,89
33,Platte County,1
33,Poplar Bluff,0
33,Principia,19
33,Rockwood Summit,86
33,STEAM Academy,0
33,Savannah,2
33,Smith-Cotton,0
33,Smithville,0
33,St. Charles West,0
33,St. Dominic,0
33,St. Michael the,97
33,St. Pius X Kansa,0
33,St. Teresa's Aca,141
33,St. Teresa's Academy,32
33,Summit Christian,0
33,Timberland,25
33,Ursuline Academy,70
33,Villa Duchesne,109
33,Visitation Acade,136
33,Visitation Academy,27
33,Washington,0
33,Webb City,4
33,Webster Groves,152
33,West Plains,48
34,Barstow,0
34,Bolivar,0
34,Capital City,13
34,Carl Junction,6
34,Central (Cape Girardeau),0
34,Central (Springf,2
34,Central (Springfield),17
34,Central Cape Gir,55
34,Clayton,65
34,Father Tolton,143
34,Ft. Zumwalt East,14
34,Ft. Zumwalt Sout,15
34,Glendale,34
34,Grain Valley,81
34,Grandview,0
34,Greenwood,13
34,Hannibal,9
34,Holt,0
34,Incarnate Word A,0
34,Jefferson City,2
34,John Burroughs,92
34,Kearney,43
34,Ladue Horton Wat,75
34,Ladue Horton Watkins,5
34,Lebanon,58
34,Lincoln College,7
34,Lincoln College Prep,12
34,Logan-Rogersvill,0
34,Louisiana,79
34,Lutheran South,37
34,Lutheran St. Cha,1
34,Lutheran St. Charles,3
34,Mehlville,31
34,Monett,19
34,Nerinx Hall,91
34,Nevada,9
34,North Point,0
34,Notre Dame Cape,3
34,Notre Dame de Si,40
34,Notre Dame de Sion,42
34,Parkway Central,241
34,Parkway North,0
34,Parkway West,81
34,Platte County,0
34,Poplar Bluff,0
34,Principia,12
34,Rockwood Summit,93
34,STEAM Academy,0
34,Savannah,4
34,Smith-Cotton,0
34,Smithville,3
34,St. Charles West,0
34,St. Dominic,0
34,St. Michael the,52
34,St. Pius X Kansa,0
34,St. Teresa's Aca,145
34,St. Teresa's Academy,22
34,Summit Christian,0
34,Timberland,31
34,Ursuline Academy,66
34,Villa Duchesne,134
34,Visitation Acade,142
34,Visitation Academy,28
34,Washington,0
34,Webb City,2
34,Webster Groves,136
34,West Plains,17
35,Barstow,0
35,Bolivar,0
35,Capital City,13
35,Carl Junction,17
35,Central (Cape Girardeau),0
35,Central (Springf,5
35,Central (Springfield),17
35,Central Cape Gir,49
35,Clayton,67
35,Father Tolton,134
35,Ft. Zumwalt East,16
35,Ft. Zumwalt Sout,18
35,Glendale,30
35,Grain Valley,92
35,Grandview,0
35,Greenwood,8
35,Hannibal,11
35,Holt,0
35,Incarnate Word A,3
35,Jefferson City,0
35,John Burroughs,89
35,Kearney,47
35,Ladue Horton Wat,38
35,Ladue Horton Watkins,4
35,Lebanon,43
35,Lincoln College,12
35,Lincoln College Prep,13
35,Logan-Rogersvill,0
35,Louisiana,58
35,Lutheran South,32
35,Lutheran St. Cha,0
35,Lutheran St. Charles,9
35,Mehlville,40
35,Monett,20
35,Nerinx Hall,67
35,Nevada,13
35,North Point,0
35,Notre Dame Cape,0
35,Notre Dame de Si,47
35,Notre Dame de Sion,36
35,Parkway Central,219
35,Parkway North,2
35,Parkway West,102
35,Platte County,2
35,Poplar Bluff,0
35,Principia,17
35,Rockwood Summit,106
35,STEAM Academy,0
35,Savannah,0
35,Smith-Cotton,0
35,Smithville,0
35,St. Charles West,0
35,St. Dominic,0
35,St. Michael the,74
35,St. Pius X Kansa,0
35,St. Teresa's Aca,164
35,St. Teresa's Academy,27
35,Summit Christian,0
35,Timberland,16
35,Ursuline Academy,50
35,Villa Duchesne,127
35,Visitation Acade,167
35,Visitation Academy,28
35,Washington,0
35,Webb City,1
35,Webster Groves,164
35,West Plains,11
36,Barstow,0
36,Bolivar,0
36,Capital City,17
36,Carl Junction,14
36,Central (Cape Girardeau),0
36,Central (Springf,6
36,Central (Springfield),20
36,Central Cape Gir,48
36,Clayton,58
36,Father Tolton,150
36,Ft. Zumwalt East,16
36,Ft. Zumwalt Sout,18
36,Glendale,63
36,Grain Valley,66
